,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,exo_quadld_u1,exo_quadld_u2
564,K00700,8962094,K00700.01,Kepler-215 d,CONFIRMED,30.86437869,5.41E-05,-5.41E-05,2455005.934,0.00135,-0.00135,0.506,0.3674,-0.3192,2.7942,0.0465,-0.0465,,,,560.8,11.9,-11.9,0.022236,0.003373,-0.000626,8.36305,4.90717,-0.13813,2.45,0.46,-0.36,0.1798,,,600,,,30.56,16.02,-9.54,75,22,-22,47.589825,49.7,4,,5741,113,-87,4.341,0.143,-0.128,-0.38,0.16,-0.12,1.008,0.189,-0.146,0.813,0.071,-0.031,,,,stellar_q1_q16,13.58,12.417,12.065,11.996,False,5647.8,60,-60,4.554,0.1,-0.1,-0.434,0.04,-0.04,0.6,1,-1,5647,65,-63,4.528,0.054,-0.071,-0.423,0.044,-0.044,0.815,0.0631402407344,-0.044121310044,0.816,0.0341517554454,-0.0341517554454,6.76082975392,4.25796927568,-3.93530848434,9.83,0.212134262098,-0.378901419131,2.31,0.14,-0.17,1.97616614315,0.240843623774,-0.240843623774,0.180037043476,0.00301599505682,-0.00301599505682,18.7282002765,3.22665079902,-3.22665079902,530.136293497,22.7587631371,-22.7587631371,0.3805125400,0.2744057300
572,K00707,9458613,K00707.01,Kepler-33 d,CONFIRMED,21.77568751,3.731E-05,-3.731E-05,2455022.638,0.00135,-0.00135,0.0589,0.2642,-0.0588,7.9448,0.0422,-0.0422,,,,799.5,7.6,-7.6,0.025768,0.000358,-0.000151,0.39378,0.00348,-0.07283,4.77,1.12,-1.08,0.1577,,,853,,,125.14,81.91,-55.75,21.451,0.19,-0.19,75.807816,111.3,5,,5900,120,-117,4.022,0.184,-0.122,0,0.18,-0.16,1.694,0.399,-0.381,1.1,0.176,-0.115,,,,stellar_q1_q16,13.988,12.871,12.62,12.591,False,5946.9,60,-60,4.053,0.1,-0.1,0.142,0.04,-0.04,4.4,1,-1,5943,62,-61,4.089,0.096,-0.09,0.135,0.043,-0.041,1.62,0.242177125262,-0.202607403616,1.187,0.104726250768,-0.0729697718237,5.12861383991,1.27421650807,-1.13910185493,9.71,0.0963719947318,-0.109080225916,0.85,0.12,-0.11,4.56790718738,0.628627603426,-0.628627603426,0.161639312115,0.00406074944344,-0.00406074944344,113.084306817,32.3730992276,-32.3730992276,831.025042121,58.932978164,-58.932978164,0.355384900,0.286577800
573,K00707,9458613,K00707.02,Kepler-33 f,CONFIRMED,41.0280637,0.0001385,-0.0001385,2455005.579,0.00257,-0.00257,0.1676,0.2276,-0.1674,9.932,0.088,-0.088,,,,601.6,9.2,-9.2,0.022403,0.000441,-0.000279,0.36256,0.0285,-0.07132,4.14,0.98,-0.93,0.2405,,,691,,,53.8,35.22,-23.97,31.83,2.5,-2.5,42.888695,70.4,5,,5900,120,-117,4.022,0.184,-0.122,0,0.18,-0.16,1.694,0.399,-0.381,1.1,0.176,-0.115,,,,stellar_q1_q16,13.988,12.871,12.62,12.591,False,5946.9,60,-60,4.053,0.1,-0.1,0.142,0.04,-0.04,4.4,1,-1,5943,62,-61,4.089,0.096,-0.09,0.135,0.043,-0.041,1.62,0.242177125262,-0.202607403616,1.187,0.104726250768,-0.0729697718237,5.12861383991,1.27421650807,-1.13910185493,9.71,0.0963719947318,-0.109080225916,0.85,0.12,-0.11,3.9694329178,0.541109338012,-0.541109338012,0.246661439589,0.00617492709119,-0.00617492709119,48.5603052272,13.601190239,-13.601190239,672.719284723,47.2279335377,-47.2279335377,0.355384900,0.286577800
574,K00707,9458613,K00707.03,Kepler-33 e,CONFIRMED,31.78476785,9.714E-05,-9.714E-05,2454968.872,0.00255,-0.00255,0.0639,0.3012,-0.0636,8.8081,0.0721,-0.0721,,,,472.2,8.4,-8.4,0.019804,0.000431,-0.000166,0.4139,0.01253,-0.09484,3.66,0.87,-0.82,0.2029,,,752,,,75.59,49.48,-33.67,28.065,0.85,-0.85,40.0344,59,5,,5900,120,-117,4.022,0.184,-0.122,0,0.18,-0.16,1.694,0.399,-0.381,1.1,0.176,-0.115,,,,stellar_q1_q16,13.988,12.871,12.62,12.591,False,5946.9,60,-60,4.053,0.1,-0.1,0.142,0.04,-0.04,4.4,1,-1,5943,62,-61,4.089,0.096,-0.09,0.135,0.043,-0.041,1.62,0.242177125262,-0.202607403616,1.187,0.104726250768,-0.0729697718237,5.12861383991,1.27421650807,-1.13910185493,9.71,0.0963719947318,-0.109080225916,0.85,0.12,-0.11,3.50054608743,0.485723245153,-0.485723245153,0.208015820517,0.00521685382338,-0.00521685382338,67.8731313773,19.4359340064,-19.4359340064,731.455647923,52.1795824211,-52.1795824211,0.355384900,0.286577800
575,K00707,9458613,K00707.04,Kepler-33 c,CONFIRMED,13.17556672,5.714E-05,-5.714E-05,2454976.678,0.00343,-0.00343,0.0943,0.329,-0.0942,6.5885,0.0893,-0.0893,,,,252.5,6.5,-6.5,0.014488,0.000428,-0.000226,0.40132,0.01626,-0.12623,2.68,0.63,-0.6,0.1128,,,1009,,,244.58,160.1,-108.96,15.443,0.626,-0.626,35.56173,42.7,5,,5900,120,-117,4.022,0.184,-0.122,0,0.18,-0.16,1.694,0.399,-0.381,1.1,0.176,-0.115,,,,stellar_q1_q16,13.988,12.871,12.62,12.591,False,5946.9,60,-60,4.053,0.1,-0.1,0.142,0.04,-0.04,4.4,1,-1,5943,62,-61,4.089,0.096,-0.09,0.135,0.043,-0.041,1.62,0.242177125262,-0.202607403616,1.187,0.104726250768,-0.0729697718237,5.12861383991,1.27421650807,-1.13910185493,9.71,0.0963719947318,-0.109080225916,0.85,0.12,-0.11,2.56822693722,0.357160400908,-0.357160400908,0.115694109272,0.00288894525517,-0.00288894525517,220.467024899,62.9802565267,-62.9802565267,981.972750675,70.1806092978,-70.1806092978,0.355384900,0.286577800
576,K00707,9458613,K00707.05,Kepler-33 b,CONFIRMED,5.66815436,4.295E-05,-4.295E-05,2454964.888,0.00529,-0.00529,0.1244,0.3303,-0.1242,4.892,0.153,-0.153,,,,83.7,5.1,-5.1,0.008349,0.000284,-0.000425,0.41186,0.0471,-0.13816,1.54,0.37,-0.34,0.0643,,,1336,,,752.7,492.7,-335.32,8.88,1,-1,14.0608,18.2,5,,5900,120,-117,4.022,0.184,-0.122,0,0.18,-0.16,1.694,0.399,-0.381,1.1,0.176,-0.115,,,,stellar_q1_q16,13.988,12.871,12.62,12.591,False,5946.9,60,-60,4.053,0.1,-0.1,0.142,0.04,-0.04,4.4,1,-1,5943,62,-61,4.089,0.096,-0.09,0.135,0.043,-0.041,1.62,0.242177125262,-0.202607403616,1.187,0.104726250768,-0.0729697718237,5.12861383991,1.27421650807,-1.13910185493,9.71,0.0963719947318,-0.109080225916,0.85,0.12,-0.11,1.47864634872,0.211393578079,-0.211393578079,0.0659202333231,0.00165231159677,-0.00165231159677,679.106947429,191.363944727,-191.363944727,1300.91244846,91.451651569,-91.451651569,0.355384900,0.286577800
593,K00719,9950612,K00719.01,Kepler-220 c,CONFIRMED,9.034195469,5.291E-06,-5.291E-06,2455004.015,0.000463,-0.000463,0.3391,0.1999,-0.339,1.4895,0.0249,-0.0249,,,,584.1,7,-7,0.021785,0.000835,-0.000816,20.65342,5.27629,-5.90158,1.63,0.11,-0.06,0.0765,,,622,,,35.28,7.73,-5.38,44.7,11.4,-11.4,82.191444,97.1,4,,4709,84,-106,4.63,0.016,-0.047,-0.08,0.16,-0.16,0.685,0.045,-0.025,0.731,0.031,-0.045,,,,stellar_q1_q16,13.177,11.206,10.672,10.55,False,4665.4,60,-60,4.576,0.1,-0.1,-0.012,0.04,-0.04,3.1,1,-1,4668,65,-65,4.599,0.027,-0.026,-0.01,0.042,-0.043,0.714,0.0229764749255,-0.0222017656955,0.737,0.0273178988943,-0.024844870698,8.31763771103,4.93552142221,-5.62524228436,9.92,0.202319412658,-0.489861155812,5.74,0.21,-0.21,1.69852652028,0.150289044355,-0.150289044355,0.0767050897718,0.00128188480743,-0.00128188480743,36.814452712,6.29582607699,-6.29582607699,627.723103505,26.6956690411,-26.6956690411,0.6413198500,0.0972934970
594,K00719,9950612,K00719.03,Kepler-220 e,CONFIRMED,45.9027566,0.0001294,-0.0001294,2454999.561,0.00228,-0.00228,0.0407,0.4132,-0.0407,5.1252,0.0685,-0.0685,,,,402.9,7.6,-7.6,0.017653,0.000678,-0.000309,3.02382,0.01417,-1.19683,1.32,0.09,-0.05,0.2261,,,362,,,4.04,0.88,-0.62,69.576,0.326,-0.326,35.074116,58.9,4,,4709,84,-106,4.63,0.016,-0.047,-0.08,0.16,-0.16,0.685,0.045,-0.025,0.731,0.031,-0.045,,,,stellar_q1_q16,13.177,11.206,10.672,10.55,False,4665.4,60,-60,4.576,0.1,-0.1,-0.012,0.04,-0.04,3.1,1,-1,4668,65,-65,4.599,0.027,-0.026,-0.01,0.042,-0.043,0.714,0.0229764749255,-0.0222017656955,0.737,0.0273178988943,-0.024844870698,8.31763771103,4.93552142221,-5.62524228436,9.92,0.202319412658,-0.489861155812,5.74,0.21,-0.21,1.37571748034,0.116973780757,-0.116973780757,0.226770497228,0.00382043335067,-0.00382043335067,4.19896455992,0.728252800758,-0.728252800758,364.795169054,15.6949721914,-15.6949721914,0.6413198500,0.0972934970
595,K00719,9950612,K00719.02,Kepler-220 d,CONFIRMED,28.1224655,0.0001191,-0.0001191,2454979.917,0.00342,-0.00342,0.6452,0.2427,-0.4229,4.2306,0.0949,-0.0949,,,,207.5,6.7,-6.7,0.013777,0.001888,-0.00104,1.49873,1.64531,-0.0836,1.03,0.07,-0.04,0.1631,,,426,,,7.76,1.7,-1.18,39.7,14.5,-14.5,23.330261,33.8,4,,4709,84,-106,4.63,0.016,-0.047,-0.08,0.16,-0.16,0.685,0.045,-0.025,0.731,0.031,-0.045,,,,stellar_q1_q16,13.177,11.206,10.672,10.55,False,4665.4,60,-60,4.576,0.1,-0.1,-0.012,0.04,-0.04,3.1,1,-1,4668,65,-65,4.599,0.027,-0.026,-0.01,0.042,-0.043,0.714,0.0229764749255,-0.0222017656955,0.737,0.0273178988943,-0.024844870698,8.31763771103,4.93552142221,-5.62524228436,9.92,0.202319412658,-0.489861155812,5.74,0.21,-0.21,1.06694969266,0.14366955232,-0.14366955232,0.163546931671,0.00276831916494,-0.00276831916494,8.05879898144,1.39706745608,-1.39706745608,429.369416448,18.5298178564,-18.5298178564,0.6413198500,0.0972934970
596,K00719,9950612,K00719.04,Kepler-220 b,CONFIRMED,4.159817122,6.266E-06,-6.266E-06,2454966.786,0.00122,-0.00122,0.0728,0.3911,-0.0728,1.6101,0.041,-0.041,,,,159.2,4.5,-4.5,0.011154,0.000502,-0.000231,8.63384,0.6949,-3.19897,0.83,0.06,-0.03,0.0456,,,805,,,99.31,21.74,-15.15,19.91,1.6,-1.6,33.726734,42.4,4,,4709,84,-106,4.63,0.016,-0.047,-0.08,0.16,-0.16,0.685,0.045,-0.025,0.731,0.031,-0.045,,,,stellar_q1_q16,13.177,11.206,10.672,10.55,False,4665.4,60,-60,4.576,0.1,-0.1,-0.012,0.04,-0.04,3.1,1,-1,4668,65,-65,4.599,0.027,-0.026,-0.01,0.042,-0.043,0.714,0.0229764749255,-0.0222017656955,0.737,0.0273178988943,-0.024844870698,8.31763771103,4.93552142221,-5.62524228436,9.92,0.202319412658,-0.489861155812,5.74,0.21,-0.21,0.868035398939,0.0757084292661,-0.0757084292661,0.0457325471427,0.000770224609931,-0.000770224609931,103.295768651,17.8521028805,-17.8521028805,812.426646136,34.9476530232,-34.9476530232,0.6413198500,0.0972934970
597,K00720,9963524,K00720.01,Kepler-221 c,CONFIRMED,5.690584519,2.898E-06,-2.898E-06,2455007.049,0.000378,-0.000378,0.1293,0.1717,-0.1292,2.5029,0.0151,-0.0151,,,,1372,9.7,-9.7,0.033474,0.000359,-0.000231,3.30553,0.14538,-0.46156,2.75,0.62,-0.28,0.0559,,,854,,,125.55,88.15,-33.85,17.82,0.784,-0.784,131.10204,164.5,4,,5280,166,-139,4.544,0.065,-0.158,-0.42,0.38,-0.26,0.751,0.17,-0.074,0.72,0.136,-0.049,,,,stellar_q1_q16,13.749,12.413,11.995,11.9,False,5260.3,60,-60,4.677,0.1,-0.1,0.043,0.04,-0.04,4.5,1,-1,5255,65,-65,4.552,0.029,-0.052,0.04,0.042,-0.041,0.823,0.0432542668415,-0.028283062069,0.877,0.0305393451141,-0.0338917630111,4.46683592151,5.10267866482,-3.05423655458,9.65,0.330889908746,-0.499980992718,2.48,0.1,-0.12,3.00953924753,0.241901568577,-0.241901568577,0.0597321635087,0.000990885994333,-0.000990885994333,130.615062851,22.1711134059,-22.1711134059,861.513013354,36.486927645,-36.486927645,0.502945170,0.199808690
598,K00720,9963524,K00720.02,Kepler-221 d,CONFIRMED,10.041568521,7.716E-06,-7.716E-06,2454970.085,0.000608,-0.000608,0.1218,0.2665,-0.1217,2.5558,0.0238,-0.0238,,,,1155.3,11.6,-11.6,0.030708,0.000605,-0.000289,5.44198,0.34578,-1.17315,2.52,0.57,-0.25,0.0817,,,706,,,58.77,41.27,-15.84,30.73,2,-2,83.99476,110.8,4,,5280,166,-139,4.544,0.065,-0.158,-0.42,0.38,-0.26,0.751,0.17,-0.074,0.72,0.136,-0.049,,,,stellar_q1_q16,13.749,12.413,11.995,11.9,False,5260.3,60,-60,4.677,0.1,-0.1,0.043,0.04,-0.04,4.5,1,-1,5255,65,-65,4.552,0.029,-0.052,0.04,0.042,-0.041,0.823,0.0432542668415,-0.028283062069,0.877,0.0305393451141,-0.0338917630111,4.46683592151,5.10267866482,-3.05423655458,9.65,0.330889908746,-0.499980992718,2.48,0.1,-0.12,2.76250531743,0.225568528986,-0.225568528986,0.0872020142759,0.00144249749567,-0.00144249749567,61.1653604974,10.4727461169,-10.4727461169,712.672352506,30.4333785976,-30.4333785976,0.502945170,0.199808690
599,K00720,9963524,K00720.04,Kepler-221 b,CONFIRMED,2.795894073,3.262E-06,-3.262E-06,2454965.731,0.000892,-0.000892,0.1835,0.2504,-0.1834,2.0383,0.0315,-0.0315,,,,402.8,7.4,-7.4,0.018185,0.000437,-0.000314,2.81128,0.27313,-0.76942,1.49,0.34,-0.15,0.0348,,,1082,,,323.94,227.48,-87.34,10.51,1,-1,48.1481,65.3,4,,5280,166,-139,4.544,0.065,-0.158,-0.42,0.38,-0.26,0.751,0.17,-0.074,0.72,0.136,-0.049,,,,stellar_q1_q16,13.749,12.413,11.995,11.9,False,5260.3,60,-60,4.677,0.1,-0.1,0.043,0.04,-0.04,4.5,1,-1,5255,65,-65,4.552,0.029,-0.052,0.04,0.042,-0.041,0.823,0.0432542668415,-0.028283062069,0.877,0.0305393451141,-0.0338917630111,4.46683592151,5.10267866482,-3.05423655458,9.65,0.330889908746,-0.499980992718,2.48,0.1,-0.12,1.63591349349,0.134984895858,-0.134984895858,0.0371951103113,0.000614718303332,-0.000614718303332,337.126425512,57.2313798219,-57.2313798219,1091.97255973,46.1931708366,-46.1931708366,0.502945170,0.199808690
600,K00720,9963524,K00720.03,Kepler-221 e,CONFIRMED,18.3697231,2.035E-05,-2.035E-05,2454964.866,0.000896,-0.000896,0.1018,0.3253,-0.1015,2.219,0.0411,-0.0411,,,,1075.6,17.5,-17.5,0.029628,0.00079,-0.00039,15.25458,1.03023,-4.04013,2.43,0.55,-0.24,0.1222,,,577,,,26.27,18.45,-7.08,64.8,4.4,-4.4,56.59107,69.4,4,,5280,166,-139,4.544,0.065,-0.158,-0.42,0.38,-0.26,0.751,0.17,-0.074,0.72,0.136,-0.049,,,,stellar_q1_q16,13.749,12.413,11.995,11.9,False,5260.3,60,-60,4.677,0.1,-0.1,0.043,0.04,-0.04,4.5,1,-1,5255,65,-65,4.552,0.029,-0.052,0.04,0.042,-0.041,0.823,0.0432542668415,-0.028283062069,0.877,0.0305393451141,-0.0338917630111,4.46683592151,5.10267866482,-3.05423655458,9.65,0.330889908746,-0.499980992718,2.48,0.1,-0.12,2.66089581233,0.218662994665,-0.218662994665,0.130500585108,0.0021678678248,-0.0021678678248,27.3164964679,4.62742538116,-4.62742538116,582.599054359,24.6406986049,-24.6406986049,0.502945170,0.199808690
606,K00730,10227020,K00730.01,Kepler-223 d,CONFIRMED,14.78769446,8.16E-05,-8.16E-05,2455009.791,0.00355,-0.00355,0.944,0.0229,-0.6472,7.445,0.419,-0.419,,,,888.2,28.5,-28.5,0.034424,0.001137,-0.006522,0.02368,0.3906,-0.00735,3.77,1.39,-0.52,0.1139,,,762,,,79.9,88.06,-27.05,6.49,3.2,-3.2,27.857086,38.3,4,,5825,172,-165,4.39,0.112,-0.248,-0.22,0.29,-0.26,1.003,0.369,-0.139,0.902,0.133,-0.078,,,,stellar_q1_q16,15.344,14.095,13.727,13.633,False,5696.7,60,-60,3.842,0.1,-0.1,0.105,0.04,-0.04,2.2,1,-1,5686,66,-67,3.941,0.078,-0.068,0.093,0.045,-0.043,1.93,0.203690844173,-0.233216551728,1.176,0.07479432064,-0.07955620906,5.99791076256,1.69736989323,-1.27280719675,9.778,0.108224463679,-0.103588668093,0.457,0.06,-0.043,7.22303257792,1.14743671186,-1.14743671186,0.124490065764,0.00275615298487,-0.00275615298487,228.649275654,53.3765761404,-53.3765761404,990.959678302,57.7741754822,-57.7741754822,0.4160147000,0.2569329900
607,K00730,10227020,K00730.02,Kepler-223 c,CONFIRMED,9.8482024,8.05E-05,-8.05E-05,2454971.388,0.0071,-0.0071,0.9681,0.0061,-0.6657,7.302,0.507,-0.507,,,,437.2,22.6,-22.6,0.02546,0.002277,-0.0062,0.00925,0.38303,-0.00267,2.79,1.02,-0.39,0.0869,,,873,,,137.26,151.28,-46.47,3.62,1.8,-1.8,15.629257,21.2,4,,5825,172,-165,4.39,0.112,-0.248,-0.22,0.29,-0.26,1.003,0.369,-0.139,0.902,0.133,-0.078,,,,stellar_q1_q16,15.344,14.095,13.727,13.633,False,5696.7,60,-60,3.842,0.1,-0.1,0.105,0.04,-0.04,2.2,1,-1,5686,66,-67,3.941,0.078,-0.068,0.093,0.045,-0.043,1.93,0.203690844173,-0.233216551728,1.176,0.07479432064,-0.07955620906,5.99791076256,1.69736989323,-1.27280719675,9.778,0.108224463679,-0.103588668093,0.457,0.06,-0.043,5.33171986276,1.09952281459,-1.09952281459,0.0949497282373,0.00210148782778,-0.00210148782778,390.358176735,91.7173624799,-91.7173624799,1132.7376773,66.4833015798,-66.4833015798,0.4160147000,0.2569329900
608,K00730,10227020,K00730.03,Kepler-223 e,CONFIRMED,19.7240891,0.000242,-0.000242,2454968.069,0.0097,-0.0097,1.2615,0.3371,-0.2956,9.281,0.512,-0.512,,,,657.1,34,-34,0.287267,0.334838,-0.257385,0.00401,0.0017,-0.00073,31.46,11.58,-4.36,0.1381,,,692,,,54.35,59.9,-18.4,4.35,1.8,-1.8,17.20471,23.2,4,,5825,172,-165,4.39,0.112,-0.248,-0.22,0.29,-0.26,1.003,0.369,-0.139,0.902,0.133,-0.078,,,,stellar_q1_q16,15.344,14.095,13.727,13.633,False,5696.7,60,-60,3.842,0.1,-0.1,0.105,0.04,-0.04,2.2,1,-1,5686,66,-67,3.941,0.078,-0.068,0.093,0.045,-0.043,1.93,0.203690844173,-0.233216551728,1.176,0.07479432064,-0.07955620906,5.99791076256,1.69736989323,-1.27280719675,9.778,0.108224463679,-0.103588668093,0.457,0.06,-0.043,59.027523113,63.6123721631,-63.6123721631,0.150933413441,0.00334758951103,-0.00334758951103,154.289821789,36.6741329734,-36.6741329734,898.14787247,53.2111747649,-53.2111747649,0.4160147000,0.2569329900
609,K00730,10227020,K00730.04,Kepler-223 b,CONFIRMED,7.38441403,6.066E-05,-6.066E-05,2454970.472,0.00715,-0.00715,0.2028,0.247,-0.2028,5.265,0.255,-0.255,,,,322,19.7,-19.7,0.016418,0.000758,-0.000611,0.4236,0.07086,-0.15959,1.8,0.66,-0.25,0.0717,,,961,,,201.63,222.22,-68.26,10.69,1.8,-1.8,16.413277,18.7,4,,5825,172,-165,4.39,0.112,-0.248,-0.22,0.29,-0.26,1.003,0.369,-0.139,0.902,0.133,-0.078,,,,stellar_q1_q16,15.344,14.095,13.727,13.633,False,5696.7,60,-60,3.842,0.1,-0.1,0.105,0.04,-0.04,2.2,1,-1,5686,66,-67,3.941,0.078,-0.068,0.093,0.045,-0.043,1.93,0.203690844173,-0.233216551728,1.176,0.07479432064,-0.07955620906,5.99791076256,1.69736989323,-1.27280719675,9.778,0.108224463679,-0.103588668093,0.457,0.06,-0.043,3.45571815532,0.416777193733,-0.416777193733,0.0783762668671,0.00171268754244,-0.00171268754244,573.930087533,134.794542107,-134.794542107,1247.32111478,73.2798933275,-73.2798933275,0.4160147000,0.2569329900
613,K00733,10271806,K00733.01,Kepler-224 c,CONFIRMED,5.924991308,6.659E-06,-6.659E-06,2455002.716,0.000906,-0.000906,0.8359,0.0422,-0.5739,2.8651,0.081,-0.081,,,,1736.1,24,-24,0.04358,3.3E-05,-0.005493,0.52473,1.90441,-0.17082,3.33,0.58,-0.24,0.0586,,,791,,,92.75,50.74,-20.91,9.91,4.5,-4.5,61.35078,81.5,4,,5195,151,-141,4.632,0.029,-0.102,-0.36,0.38,-0.28,0.699,0.122,-0.049,0.768,0.091,-0.078,,,,stellar_q1_q16,15.644,14.212,13.722,13.703,False,5045.7,60,-60,4.6,0.1,-0.1,-0.064,0.04,-0.04,2.8,1,-1,5048,65,-65,4.565,0.036,-0.045,-0.059,0.042,-0.041,0.773,0.0364418934744,-0.0285484080117,0.799,0.0339905928162,-0.0296708678673,7.41310241301,5.22896618332,-5.0687709982,9.87,0.231818142496,-0.499980992719,1.182,0.051,-0.054,3.67586630282,0.375198395591,-0.375198395591,0.0594913871779,0.000982872390564,-0.000982872390564,98.2342988139,16.702507748,-16.702507748,802.286184219,34.1013782255,-34.1013782255,0.5505890000,0.1657828600
614,K00733,10271806,K00733.02,Kepler-224 d,CONFIRMED,11.34933733,2.195E-05,-2.195E-05,2454967.318,0.00158,-0.00158,0.1022,0.3189,-0.1021,3.1065,0.052,-0.052,,,,1389.9,30.2,-30.2,0.033484,0.001012,-0.000508,3.47552,0.23292,-0.95301,2.56,0.44,-0.18,0.0904,,,637,,,38.97,21.32,-8.78,28.71,1.9,-1.9,38.133423,49.7,4,,5195,151,-141,4.632,0.029,-0.102,-0.36,0.38,-0.28,0.699,0.122,-0.049,0.768,0.091,-0.078,,,,stellar_q1_q16,15.644,14.212,13.722,13.703,False,5045.7,60,-60,4.6,0.1,-0.1,-0.064,0.04,-0.04,2.8,1,-1,5048,65,-65,4.565,0.036,-0.045,-0.059,0.042,-0.041,0.773,0.0364418934744,-0.0285484080117,0.799,0.0339905928162,-0.0296708678673,7.41310241301,5.22896618332,-5.0687709982,9.87,0.231818142496,-0.499980992719,1.182,0.051,-0.054,2.82063049001,0.234932723985,-0.234932723985,0.0917542328563,0.00151841061107,-0.00151841061107,41.0968730343,7.05314491548,-7.05314491548,645.231736793,27.6418686703,-27.6418686703,0.5505890000,0.1657828600
615,K00733,10271806,K00733.03,Kepler-224 b,CONFIRMED,3.132951625,9.058E-06,-9.058E-06,2454968.675,0.00224,-0.00224,0.0846,0.3561,-0.0844,2.1769,0.0677,-0.0677,,,,479.7,18.8,-18.8,0.019684,0.000683,-0.000576,2.69909,0.17077,-0.99562,1.5,0.26,-0.1,0.0383,,,979,,,217.12,118.78,-48.94,11.188,0.708,-0.708,22.41364,27.5,4,,5195,151,-141,4.632,0.029,-0.102,-0.36,0.38,-0.28,0.699,0.122,-0.049,0.768,0.091,-0.078,,,,stellar_q1_q16,15.644,14.212,13.722,13.703,False,5045.7,60,-60,4.6,0.1,-0.1,-0.064,0.04,-0.04,2.8,1,-1,5048,65,-65,4.565,0.036,-0.045,-0.059,0.042,-0.041,0.773,0.0364418934744,-0.0285484080117,0.799,0.0339905928162,-0.0296708678673,7.41310241301,5.22896618332,-5.0687709982,9.87,0.231818142496,-0.499980992719,1.182,0.051,-0.054,1.65914041021,0.143960548347,-0.143960548347,0.0388886725331,0.000642007057723,-0.000642007057723,229.321463734,39.3329324693,-39.3329324693,991.687187807,42.4072398704,-42.4072398704,0.5505890000,0.1657828600
616,K00733,10271806,K00733.04,Kepler-224 e,CONFIRMED,18.643516,5.38E-05,-5.38E-05,2454974.626,0.00217,-0.00217,0.0168,0.4426,-0.0167,1.7619,0.0759,-0.0759,,,,852.5,51.6,-51.6,0.026251,0.001715,-0.000612,31.06171,3.00866,-12.33902,2,0.35,-0.14,0.1259,,,540,,,20.09,11,-4.53,82.95,8,-8,14.190201,18.9,4,,5195,151,-141,4.632,0.029,-0.102,-0.36,0.38,-0.28,0.699,0.122,-0.049,0.768,0.091,-0.078,,,,stellar_q1_q16,15.644,14.212,13.722,13.703,False,5045.7,60,-60,4.6,0.1,-0.1,-0.064,0.04,-0.04,2.8,1,-1,5048,65,-65,4.565,0.036,-0.045,-0.059,0.042,-0.041,0.773,0.0364418934744,-0.0285484080117,0.799,0.0339905928162,-0.0296708678673,7.41310241301,5.22896618332,-5.0687709982,9.87,0.231818142496,-0.499980992719,1.182,0.051,-0.054,2.21805448615,0.201789164909,-0.201789164909,0.127736393753,0.00213438962307,-0.00213438962307,21.3102313354,3.62537011281,-3.62537011281,547.533337548,23.2251921059,-23.2251921059,0.5505890000,0.1657828600
