kepid,kepmag,nkoi,ntce,st_quarters,dutycycle,dataspan,st_delivname
10917681,14.107,1,0,,,,q1_q17_dr25_supp_stellar
10936427,14.419,1,0,,,,q1_q17_dr25_supp_stellar
10979716,15.774,1,0,,,,q1_q17_dr25_supp_stellar
10905911,12.299,1,0,,,,q1_q17_dr25_supp_stellar
11021252,14.966,1,0,,,,q1_q17_dr25_supp_stellar
11246364,14.133,1,0,,,,q1_q17_dr25_supp_stellar
11249624,15.743,1,0,,,,q1_q17_dr25_supp_stellar
11200767,13.368,1,0,,,,q1_q17_dr25_supp_stellar
10881457,15.169,1,0,,,,q1_q17_dr25_supp_stellar
10924853,15.642,1,0,,,,q1_q17_dr25_supp_stellar
11076176,15.667,1,0,,,,q1_q17_dr25_supp_stellar
11303322,14.633,1,0,,,,q1_q17_dr25_supp_stellar
10963065,8.769,1,0,,,,q1_q17_dr25_supp_stellar
10973583,15.798,1,0,,,,q1_q17_dr25_supp_stellar
11076279,14.206,1,0,,,,q1_q17_dr25_supp_stellar
11188254,14.059,1,0,,,,q1_q17_dr25_supp_stellar
10794087,11.926,2,0,,,,q1_q17_dr25_supp_stellar
10844890,14.469,1,0,,,,q1_q17_dr25_supp_stellar
10937609,13.430,1,0,,,,q1_q17_dr25_supp_stellar
10874215,15.728,1,0,,,,q1_q17_dr25_supp_stellar
11087662,13.328,1,0,,,,q1_q17_dr25_supp_stellar
11093538,15.696,1,0,,,,q1_q17_dr25_supp_stellar
11192141,10.523,1,0,,,,q1_q17_dr25_supp_stellar
11198723,15.445,1,0,,,,q1_q17_dr25_supp_stellar
11231334,9.887,1,0,,,,q1_q17_dr25_supp_stellar
10785538,13.343,1,0,,,,q1_q17_dr25_supp_stellar
10908248,14.131,1,0,,,,q1_q17_dr25_supp_stellar
10934674,14.687,1,0,,,,q1_q17_dr25_supp_stellar
11026304,15.825,1,0,,,,q1_q17_dr25_supp_stellar
11121752,13.652,2,0,,,,q1_q17_dr25_supp_stellar
11241560,15.352,1,0,,,,q1_q17_dr25_supp_stellar
10813841,15.406,1,0,,,,q1_q17_dr25_supp_stellar
10864531,15.375,2,0,,,,q1_q17_dr25_supp_stellar
10879208,15.905,1,0,,,,q1_q17_dr25_supp_stellar
10879247,15.214,1,0,,,,q1_q17_dr25_supp_stellar
11233911,14.742,1,0,,,,q1_q17_dr25_supp_stellar
11244682,14.678,1,0,,,,q1_q17_dr25_supp_stellar
11288051,14.139,3,0,,,,q1_q17_dr25_supp_stellar
11290515,12.322,2,0,,,,q1_q17_dr25_supp_stellar
10847721,11.472,1,0,,,,q1_q17_dr25_supp_stellar
10385708,11.153,1,0,,,,q1_q17_dr25_supp_stellar
10320341,14.482,1,0,,,,q1_q17_dr25_supp_stellar
10397751,13.851,5,0,,,,q1_q17_dr25_supp_stellar
10490960,14.300,1,0,,,,q1_q17_dr25_supp_stellar
10425070,14.977,2,0,,,,q1_q17_dr25_supp_stellar
10454401,15.386,1,0,,,,q1_q17_dr25_supp_stellar
10489525,12.775,1,0,,,,q1_q17_dr25_supp_stellar
10491062,15.339,1,0,,,,q1_q17_dr25_supp_stellar
10549902,14.580,1,0,,,,q1_q17_dr25_supp_stellar
10583181,11.009,1,0,,,,q1_q17_dr25_supp_stellar
10287242,15.637,1,0,,,,q1_q17_dr25_supp_stellar
10556180,15.367,1,0,,,,q1_q17_dr25_supp_stellar
10219361,12.742,1,0,,,,q1_q17_dr25_supp_stellar
10363115,12.070,1,0,,,,q1_q17_dr25_supp_stellar
10363300,14.681,1,0,,,,q1_q17_dr25_supp_stellar
10470206,13.893,1,0,,,,q1_q17_dr25_supp_stellar
10420279,14.774,1,0,,,,q1_q17_dr25_supp_stellar
10420301,15.773,1,0,,,,q1_q17_dr25_supp_stellar
10611420,15.191,1,0,,,,q1_q17_dr25_supp_stellar
10321972,15.546,1,0,,,,q1_q17_dr25_supp_stellar
10544677,14.689,1,0,,,,q1_q17_dr25_supp_stellar
10292238,14.996,1,0,,,,q1_q17_dr25_supp_stellar
10464199,11.909,1,0,,,,q1_q17_dr25_supp_stellar
10471090,14.388,1,0,,,,q1_q17_dr25_supp_stellar
10484409,15.246,1,0,,,,q1_q17_dr25_supp_stellar
10525027,14.220,1,0,,,,q1_q17_dr25_supp_stellar
10535708,15.609,2,0,,,,q1_q17_dr25_supp_stellar
10535858,15.431,1,0,,,,q1_q17_dr25_supp_stellar
10585852,13.242,1,0,,,,q1_q17_dr25_supp_stellar
10527135,15.316,1,0,,,,q1_q17_dr25_supp_stellar
10271806,15.644,4,0,,,,q1_q17_dr25_supp_stellar
10471515,12.581,1,0,,,,q1_q17_dr25_supp_stellar
10601538,13.169,1,0,,,,q1_q17_dr25_supp_stellar
10745365,14.671,1,0,,,,q1_q17_dr25_supp_stellar
10340228,15.788,1,0,,,,q1_q17_dr25_supp_stellar
10617017,12.071,1,0,,,,q1_q17_dr25_supp_stellar
10621666,14.598,2,0,,,,q1_q17_dr25_supp_stellar
10259301,13.556,1,0,,,,q1_q17_dr25_supp_stellar
10482160,14.657,1,0,,,,q1_q17_dr25_supp_stellar
10225800,15.623,1,0,,,,q1_q17_dr25_supp_stellar
10330495,14.724,1,0,,,,q1_q17_dr25_supp_stellar
10403228,16.064,1,0,,,,q1_q17_dr25_supp_stellar
10467815,11.471,2,0,,,,q1_q17_dr25_supp_stellar
10549023,14.612,1,0,,,,q1_q17_dr25_supp_stellar
10616317,14.293,1,0,,,,q1_q17_dr25_supp_stellar
10616415,13.695,1,0,,,,q1_q17_dr25_supp_stellar
10272858,11.367,1,0,,,,q1_q17_dr25_supp_stellar
10619109,11.704,1,0,,,,q1_q17_dr25_supp_stellar
10619142,14.978,1,0,,,,q1_q17_dr25_supp_stellar
10656823,14.813,2,0,,,,q1_q17_dr25_supp_stellar
10663738,14.765,1,0,,,,q1_q17_dr25_supp_stellar
10665043,15.647,1,0,,,,q1_q17_dr25_supp_stellar
10360722,15.031,1,0,,,,q1_q17_dr25_supp_stellar
10415227,15.662,1,0,,,,q1_q17_dr25_supp_stellar
10713616,13.498,1,0,,,,q1_q17_dr25_supp_stellar
10294465,14.949,1,0,,,,q1_q17_dr25_supp_stellar
10473272,15.768,1,0,,,,q1_q17_dr25_supp_stellar
10676923,15.131,1,0,,,,q1_q17_dr25_supp_stellar
10266852,12.752,1,0,,,,q1_q17_dr25_supp_stellar
10342097,13.505,1,0,,,,q1_q17_dr25_supp_stellar
12004656,15.521,1,0,,,,q1_q17_dr25_supp_stellar
12012872,13.686,1,0,,,,q1_q17_dr25_supp_stellar
12366681,9.563,1,0,,,,q1_q17_dr25_supp_stellar
12416661,12.086,1,0,,,,q1_q17_dr25_supp_stellar
12602314,14.946,1,0,,,,q1_q17_dr25_supp_stellar
12645057,15.170,1,0,,,,q1_q17_dr25_supp_stellar
12208887,15.929,1,0,,,,q1_q17_dr25_supp_stellar
12316447,16.107,1,0,,,,q1_q17_dr25_supp_stellar
12602568,15.068,1,0,,,,q1_q17_dr25_supp_stellar
12170648,14.828,1,0,,,,q1_q17_dr25_supp_stellar
12554212,13.442,1,0,,,,q1_q17_dr25_supp_stellar
12116380,14.822,1,0,,,,q1_q17_dr25_supp_stellar
12253490,15.053,1,0,,,,q1_q17_dr25_supp_stellar
12367310,13.835,1,0,,,,q1_q17_dr25_supp_stellar
12253534,12.159,1,0,,,,q1_q17_dr25_supp_stellar
12253769,13.550,1,0,,,,q1_q17_dr25_supp_stellar
12020218,15.259,1,0,,,,q1_q17_dr25_supp_stellar
12504353,15.166,1,0,,,,q1_q17_dr25_supp_stellar
12024120,11.994,1,0,,,,q1_q17_dr25_supp_stellar
12107021,13.021,1,0,,,,q1_q17_dr25_supp_stellar
12735793,11.982,1,0,,,,q1_q17_dr25_supp_stellar
12120307,14.790,3,0,,,,q1_q17_dr25_supp_stellar
11966643,13.612,1,0,,,,q1_q17_dr25_supp_stellar
12117215,15.111,1,0,,,,q1_q17_dr25_supp_stellar
12168895,14.495,1,0,,,,q1_q17_dr25_supp_stellar
12406749,15.792,1,0,,,,q1_q17_dr25_supp_stellar
12736658,13.683,1,0,,,,q1_q17_dr25_supp_stellar
12102775,15.479,1,0,,,,q1_q17_dr25_supp_stellar
11923819,11.562,1,0,,,,q1_q17_dr25_supp_stellar
12300524,13.186,1,0,,,,q1_q17_dr25_supp_stellar
12008872,13.914,1,0,,,,q1_q17_dr25_supp_stellar
12021811,15.962,1,0,,,,q1_q17_dr25_supp_stellar
12067960,15.289,1,0,,,,q1_q17_dr25_supp_stellar
12469800,15.351,1,0,,,,q1_q17_dr25_supp_stellar
12058931,14.896,2,0,,,,q1_q17_dr25_supp_stellar
12121570,14.447,1,0,,,,q1_q17_dr25_supp_stellar
10023069,13.357,1,0,,,,q1_q12_stellar
10030778,15.957,1,2,,,,q1_q12_stellar
10028140,15.372,1,1,,,,q1_q12_stellar
10031409,13.553,1,0,,,,q1_q12_stellar
10031500,15.214,1,1,,,,q1_q12_stellar
10031656,15.408,1,1,,,,q1_q12_stellar
10031808,9.557,1,0,,,,q1_q12_stellar
10033279,13.050,1,0,,,,q1_q12_stellar
10063802,13.256,1,1,,,,q1_q12_stellar
10066755,12.446,1,0,,,,q1_q12_stellar
10092312,13.954,2,2,,,,q1_q12_stellar
10093664,12.317,1,1,,,,q1_q12_stellar
10130646,13.974,1,0,,,,q1_q12_stellar
10132552,13.337,1,0,,,,q1_q12_stellar
10156055,14.049,1,1,,,,q1_q12_stellar
10202759,12.335,1,1,,,,q1_q12_stellar
10163066,15.165,1,0,,,,q1_q12_stellar
10166274,15.438,3,3,,,,q1_q12_stellar
10214873,14.331,1,0,,,,q1_q12_stellar
10219361,12.742,1,0,,,,q1_q12_stellar
10352938,14.350,1,1,,,,q1_q12_stellar
10329196,12.429,1,1,,,,q1_q12_stellar
10287723,13.447,1,0,,,,q1_q12_stellar
10360722,15.031,1,1,,,,q1_q12_stellar
10337258,13.390,1,1,,,,q1_q12_stellar
10363281,12.310,1,1,,,,q1_q12_stellar
10271691,14.746,1,0,,,,q1_q12_stellar
10272442,15.344,2,2,,,,q1_q12_stellar
10294465,14.949,1,0,,,,q1_q12_stellar
10295951,12.628,1,0,,,,q1_q12_stellar
10339000,14.333,1,0,,,,q1_q12_stellar
10252275,13.752,2,2,,,,q1_q12_stellar
10257229,13.666,1,1,,,,q1_q12_stellar
10351947,12.766,1,0,,,,q1_q12_stellar
1026032,14.813,1,0,,,,q1_q12_stellar
10470993,14.616,1,0,,,,q1_q12_stellar
10514429,11.413,1,2,,,,q1_q12_stellar
10396708,14.755,1,0,,,,q1_q12_stellar
10471204,15.824,1,0,,,,q1_q12_stellar
10471515,12.581,1,1,,,,q1_q12_stellar
10480915,14.180,1,1,,,,q1_q12_stellar
10405224,15.890,1,1,,,,q1_q12_stellar
10407020,13.369,1,1,,,,q1_q12_stellar
10407221,15.647,1,1,,,,q1_q12_stellar
10407271,14.985,1,0,,,,q1_q12_stellar
10383687,13.301,1,2,,,,q1_q12_stellar
10384298,12.192,1,1,,,,q1_q12_stellar
10485179,14.507,1,2,,,,q1_q12_stellar
10385682,15.001,1,0,,,,q1_q12_stellar
10418797,15.278,1,0,,,,q1_q12_stellar
10464050,14.769,1,1,,,,q1_q12_stellar
10489345,15.942,1,1,,,,q1_q12_stellar
10464078,15.487,1,2,,,,q1_q12_stellar
10583225,14.544,1,2,,,,q1_q12_stellar
10659624,13.468,1,0,,,,q1_q12_stellar
10661679,14.804,1,1,,,,q1_q12_stellar
10661718,15.277,1,1,,,,q1_q12_stellar
10545066,13.936,2,1,,,,q1_q12_stellar
10585887,14.872,1,0,,,,q1_q12_stellar
10587105,13.763,3,3,,,,q1_q12_stellar
10664150,15.590,1,0,,,,q1_q12_stellar
10664416,14.856,1,1,,,,q1_q12_stellar
10547378,13.945,1,1,,,,q1_q12_stellar
10616679,14.486,1,1,,,,q1_q12_stellar
10665228,15.995,1,0,,,,q1_q12_stellar
10666230,15.031,1,0,,,,q1_q12_stellar
10548411,13.845,1,0,,,,q1_q12_stellar
10549562,14.408,1,2,,,,q1_q12_stellar
10593759,13.499,1,0,,,,q1_q12_stellar
10552700,11.601,1,2,,,,q1_q12_stellar
10599397,14.546,1,0,,,,q1_q12_stellar
10601538,13.169,1,0,,,,q1_q12_stellar
10602291,14.877,1,0,,,,q1_q12_stellar
10604592,14.793,1,1,,,,q1_q12_stellar
10728219,15.909,1,0,,,,q1_q12_stellar
10751515,15.681,1,2,,,,q1_q12_stellar
10751908,15.457,1,0,,,,q1_q12_stellar
10686909,13.133,1,0,,,,q1_q12_stellar
10810838,13.779,1,1,,,,q1_q12_stellar
10735519,11.780,1,0,,,,q1_q12_stellar
10735564,14.567,1,2,,,,q1_q12_stellar
10735988,15.706,1,0,,,,q1_q12_stellar
10736179,15.815,1,1,,,,q1_q12_stellar
10788461,14.026,3,3,,,,q1_q12_stellar
10790401,13.625,1,0,,,,q1_q12_stellar
10674871,14.740,1,1,,,,q1_q12_stellar
10677186,15.017,1,2,,,,q1_q12_stellar
10723367,15.699,2,2,,,,q1_q12_stellar
10678912,15.499,1,0,,,,q1_q12_stellar
10936427,14.419,1,0,,,,q1_q12_stellar
10847721,11.472,1,0,,,,q1_q12_stellar
10878117,15.261,1,0,,,,q1_q12_stellar
10958972,13.789,1,0,,,,q1_q12_stellar
10879038,14.971,1,1,,,,q1_q12_stellar
10963242,14.706,2,1,,,,q1_q12_stellar
10880507,14.421,1,1,,,,q1_q12_stellar
10881457,15.169,1,1,,,,q1_q12_stellar
10922659,15.820,1,1,,,,q1_q12_stellar
10858504,15.087,1,0,,,,q1_q12_stellar
10965588,15.481,1,1,,,,q1_q12_stellar
10861715,15.309,1,0,,,,q1_q12_stellar
10905746,13.496,1,1,,,,q1_q12_stellar
10925113,15.005,1,1,,,,q1_q12_stellar
10909274,12.153,1,0,,,,q1_q12_stellar
10865043,13.762,1,0,,,,q1_q12_stellar
10910878,15.841,3,3,,,,q1_q12_stellar
10934313,14.809,1,1,,,,q1_q12_stellar
10873260,14.434,1,1,,,,q1_q12_stellar
10845188,13.867,1,1,,,,q1_q12_stellar
10874926,15.003,1,0,,,,q1_q12_stellar
10875245,12.487,4,4,,,,q1_q12_stellar
11019739,15.517,1,0,,,,q1_q12_stellar
10978763,14.531,3,3,,,,q1_q12_stellar
11090765,14.560,1,1,,,,q1_q12_stellar
10989274,14.472,1,4,,,,q1_q12_stellar
11073351,14.665,1,1,,,,q1_q12_stellar
11029877,13.681,1,0,,,,q1_q12_stellar
11074541,13.340,1,1,,,,q1_q12_stellar
11037511,15.790,1,1,,,,q1_q12_stellar
11081504,11.265,2,1,,,,q1_q12_stellar
11038580,13.846,1,1,,,,q1_q12_stellar
11241560,15.352,1,0,,,,q1_q12_stellar
11134879,14.332,1,1,,,,q1_q12_stellar
11176166,14.496,2,1,,,,q1_q12_stellar
11135119,13.588,1,0,,,,q1_q12_stellar
11183752,15.571,1,0,,,,q1_q12_stellar
11145726,13.705,1,0,,,,q1_q12_stellar
11147785,12.446,1,0,,,,q1_q12_stellar
11401182,14.631,1,1,,,,q1_q12_stellar
11402995,13.844,1,1,,,,q1_q12_stellar
11360571,13.754,1,1,,,,q1_q12_stellar
11337833,14.739,1,1,,,,q1_q12_stellar
11341266,13.074,1,0,,,,q1_q12_stellar
11342573,15.959,1,1,,,,q1_q12_stellar
11391957,15.317,1,1,,,,q1_q12_stellar
11444974,13.717,1,0,,,,q1_q12_stellar
11551692,12.231,3,3,,,,q1_q12_stellar
11446424,15.968,1,0,,,,q1_q12_stellar
11513486,15.724,1,1,,,,q1_q12_stellar
11560382,15.356,1,1,,,,q1_q12_stellar
11495458,14.471,1,1,,,,q1_q12_stellar
11413812,14.377,1,1,,,,q1_q12_stellar
11499192,14.826,1,1,,,,q1_q12_stellar
11502179,13.035,1,0,,,,q1_q12_stellar
11502867,14.835,1,1,,,,q1_q12_stellar
11461844,14.500,1,1,,,,q1_q12_stellar
11618798,15.395,1,0,,,,q1_q12_stellar
11599800,15.170,1,0,,,,q1_q12_stellar
11600299,12.124,1,0,,,,q1_q12_stellar
11600889,12.521,1,1,,,,q1_q12_stellar
11621223,13.174,1,1,,,,q1_q12_stellar
11601357,15.810,1,0,,,,q1_q12_stellar
11622600,15.187,1,1,,,,q1_q12_stellar
11670599,14.263,1,1,,,,q1_q12_stellar
11651240,12.979,1,0,,,,q1_q12_stellar
11651712,13.785,1,1,,,,q1_q12_stellar
11671646,13.870,1,0,,,,q1_q12_stellar
11672354,15.591,1,0,,,,q1_q12_stellar
11565544,14.698,1,0,,,,q1_q12_stellar
11614528,15.546,1,1,,,,q1_q12_stellar
11615258,14.666,1,0,,,,q1_q12_stellar
11656302,14.626,1,0,,,,q1_q12_stellar
11616434,15.789,1,0,,,,q1_q12_stellar
11657614,14.779,2,2,,,,q1_q12_stellar
11572193,13.688,1,1,,,,q1_q12_stellar
11662184,14.718,1,1,,,,q1_q12_stellar
11803074,15.887,1,0,,,,q1_q12_stellar
11874577,14.936,1,1,,,,q1_q12_stellar
11760231,13.218,1,1,,,,q1_q12_stellar
11760959,15.305,1,0,,,,q1_q12_stellar
11807274,10.421,2,2,,,,q1_q12_stellar
11807906,13.856,1,0,,,,q1_q12_stellar
11763910,13.725,1,1,,,,q1_q12_stellar
11904835,15.807,1,1,,,,q1_q12_stellar
11905398,15.627,1,0,,,,q1_q12_stellar
11858541,14.215,1,0,,,,q1_q12_stellar
11811454,11.152,1,0,,,,q1_q12_stellar
11722217,15.755,1,0,,,,q1_q12_stellar
11769890,13.800,1,1,,,,q1_q12_stellar
11724091,13.575,1,0,,,,q1_q12_stellar
11818800,15.487,1,1,,,,q1_q12_stellar
11867071,14.281,1,2,,,,q1_q12_stellar
12013615,13.878,1,0,,,,q1_q12_stellar
11969092,15.230,1,3,,,,q1_q12_stellar
12021811,15.962,1,2,,,,q1_q12_stellar
12022718,14.690,1,0,,,,q1_q12_stellar
11975363,15.409,1,0,,,,q1_q12_stellar
12004689,15.894,1,0,,,,q1_q12_stellar
12008916,11.765,1,0,,,,q1_q12_stellar
12056139,15.050,1,1,,,,q1_q12_stellar
11912911,15.527,1,1,,,,q1_q12_stellar
11913012,14.763,1,0,,,,q1_q12_stellar
11913013,17.445,1,1,,,,q1_q12_stellar
11913071,9.532,1,0,,,,q1_q12_stellar
12265786,15.509,1,1,,,,q1_q12_stellar
12156930,13.740,1,1,,,,q1_q12_stellar
12266099,14.427,1,0,,,,q1_q12_stellar
12266636,14.264,2,1,,,,q1_q12_stellar
12208631,15.114,2,1,,,,q1_q12_stellar
12164564,15.526,1,1,,,,q1_q12_stellar
12072872,13.308,1,1,,,,q1_q12_stellar
12106929,13.799,1,0,,,,q1_q12_stellar
12107008,14.702,1,1,,,,q1_q12_stellar
12107021,13.021,1,1,,,,q1_q12_stellar
12416661,12.086,1,1,,,,q1_q12_stellar
12417486,14.932,1,1,,,,q1_q12_stellar
12418662,15.311,1,0,,,,q1_q12_stellar
12418724,14.829,1,1,,,,q1_q12_stellar
12735793,11.982,1,0,,,,q1_q12_stellar
12735830,14.410,1,1,,,,q1_q12_stellar
12351927,15.520,1,0,,,,q1_q12_stellar
12353720,13.077,1,0,,,,q1_q12_stellar
12302391,15.128,1,0,,,,q1_q12_stellar
12366084,15.367,3,3,,,,q1_q12_stellar
12458605,13.515,1,1,,,,q1_q12_stellar
12459913,14.647,1,1,,,,q1_q12_stellar
12401132,14.120,2,2,,,,q1_q12_stellar
12645761,13.368,1,0,,,,q1_q12_stellar
12403968,15.832,1,0,,,,q1_q12_stellar
12404086,15.234,1,1,,,,q1_q12_stellar
12404305,14.118,1,1,,,,q1_q12_stellar
2284957,14.547,1,0,,,,q1_q12_stellar
1575690,15.625,1,2,,,,q1_q12_stellar
2437783,17.300,1,2,,,,q1_q12_stellar
1717528,14.574,1,0,,,,q1_q12_stellar
1721157,15.144,1,1,,,,q1_q12_stellar
2302997,14.709,1,0,,,,q1_q12_stellar
2440757,15.122,1,0,,,,q1_q12_stellar
1724719,13.960,2,2,,,,q1_q12_stellar
2303903,15.947,1,1,,,,q1_q12_stellar
2442448,14.357,1,1,,,,q1_q12_stellar
2305372,13.821,1,0,,,,q1_q12_stellar
2307415,12.992,2,2,,,,q1_q12_stellar
2309587,13.925,1,0,,,,q1_q12_stellar
2309719,12.899,1,0,,,,q1_q12_stellar
2165002,15.391,2,2,,,,q1_q12_stellar
1432214,15.661,1,2,,,,q1_q12_stellar
1995519,15.922,1,1,,,,q1_q12_stellar
1433980,14.915,1,1,,,,q1_q12_stellar
1434395,12.552,1,0,,,,q1_q12_stellar
2557350,15.870,1,0,,,,q1_q12_stellar
2860793,13.395,1,2,,,,q1_q12_stellar
2861298,12.362,1,0,,,,q1_q12_stellar
2834463,14.199,1,0,,,,q1_q12_stellar
2568971,13.180,1,5,,,,q1_q12_stellar
2569516,12.661,1,0,,,,q1_q12_stellar
2708343,15.171,1,1,,,,q1_q12_stellar
2572029,13.549,1,1,,,,q1_q12_stellar
2574543,13.250,1,1,,,,q1_q12_stellar
2849805,13.333,1,1,,,,q1_q12_stellar
2576197,14.613,2,1,,,,q1_q12_stellar
2576692,12.744,1,0,,,,q1_q12_stellar
2850321,11.941,1,1,,,,q1_q12_stellar
2446623,15.620,1,1,,,,q1_q12_stellar
2581191,14.349,2,1,,,,q1_q12_stellar
2449074,13.150,1,2,,,,q1_q12_stellar
2449431,13.820,1,1,,,,q1_q12_stellar
2831055,13.764,1,1,,,,q1_q12_stellar
3240406,11.219,1,2,,,,q1_q12_stellar
3241344,14.756,1,0,,,,q1_q12_stellar
3241604,15.274,1,1,,,,q1_q12_stellar
3116412,13.974,1,1,,,,q1_q12_stellar
3245000,15.380,1,0,,,,q1_q12_stellar
3245638,13.122,1,0,,,,q1_q12_stellar
3245969,15.681,2,1,,,,q1_q12_stellar
3247396,12.759,1,0,,,,q1_q12_stellar
3228804,15.010,1,1,,,,q1_q12_stellar
3248501,15.341,1,1,,,,q1_q12_stellar
3120431,15.629,1,0,,,,q1_q12_stellar
3231137,13.561,1,2,,,,q1_q12_stellar
3102384,11.457,1,1,,,,q1_q12_stellar
3239171,15.630,1,0,,,,q1_q12_stellar
2994092,15.923,1,0,,,,q1_q12_stellar
3425851,10.560,1,1,,,,q1_q12_stellar
3340313,16.245,1,2,,,,q1_q12_stellar
3341982,15.773,1,0,,,,q1_q12_stellar
3545626,15.198,1,0,,,,q1_q12_stellar
3344419,14.997,1,1,,,,q1_q12_stellar
3348216,14.863,1,1,,,,q1_q12_stellar
3529290,13.776,2,2,,,,q1_q12_stellar
3328027,15.627,1,1,,,,q1_q12_stellar
3335816,12.084,1,0,,,,q1_q12_stellar
3337438,13.498,1,1,,,,q1_q12_stellar
3337548,15.669,1,0,,,,q1_q12_stellar
3449540,14.194,1,0,,,,q1_q12_stellar
3757590,13.674,1,1,,,,q1_q12_stellar
3559935,14.424,2,1,,,,q1_q12_stellar
3758922,14.641,1,1,,,,q1_q12_stellar
3749134,14.981,1,1,,,,q1_q12_stellar
3642289,12.730,2,2,,,,q1_q12_stellar
3663494,15.221,1,0,,,,q1_q12_stellar
3752110,15.243,1,1,,,,q1_q12_stellar
3644649,14.415,1,1,,,,q1_q12_stellar
3848919,13.901,1,0,,,,q1_q12_stellar
3848966,14.564,1,1,,,,q1_q12_stellar
3848972,14.489,1,0,,,,q1_q12_stellar
3954211,15.676,1,0,,,,q1_q12_stellar
3955444,13.172,1,0,,,,q1_q12_stellar
3973504,15.690,1,0,,,,q1_q12_stellar
3853673,15.103,1,0,,,,q1_q12_stellar
3831911,15.021,1,0,,,,q1_q12_stellar
3962357,14.377,1,1,,,,q1_q12_stellar
3962751,15.206,1,0,,,,q1_q12_stellar
3962872,14.145,1,1,,,,q1_q12_stellar
3834317,10.008,1,1,,,,q1_q12_stellar
3835670,13.397,1,1,,,,q1_q12_stellar
4054784,14.185,1,0,,,,q1_q12_stellar
4076976,14.203,1,1,,,,q1_q12_stellar
4164393,15.217,1,1,,,,q1_q12_stellar
4165473,14.070,1,1,,,,q1_q12_stellar
4249725,14.735,2,2,,,,q1_q12_stellar
4063943,15.879,1,0,,,,q1_q12_stellar
4171955,14.481,1,0,,,,q1_q12_stellar
4141593,13.219,2,0,,,,q1_q12_stellar
4067549,15.451,1,0,,,,q1_q12_stellar
4174507,15.439,1,0,,,,q1_q12_stellar
4067925,15.911,1,1,,,,q1_q12_stellar
4175630,15.873,1,1,,,,q1_q12_stellar
4070376,15.310,1,0,,,,q1_q12_stellar
4178389,14.228,1,0,,,,q1_q12_stellar
4071638,12.989,1,0,,,,q1_q12_stellar
4072271,12.449,1,0,,,,q1_q12_stellar
4150703,14.815,1,0,,,,q1_q12_stellar
4047631,14.452,1,1,,,,q1_q12_stellar
4049124,14.654,1,0,,,,q1_q12_stellar
4159347,13.167,1,0,,,,q1_q12_stellar
4384675,14.707,1,0,,,,q1_q12_stellar
4470888,15.577,1,0,,,,q1_q12_stellar
4275191,15.725,1,1,,,,q1_q12_stellar
4275328,13.303,1,0,,,,q1_q12_stellar
4386047,16.943,1,3,,,,q1_q12_stellar
4276445,15.240,1,0,,,,q1_q12_stellar
4391348,15.083,1,1,,,,q1_q12_stellar
4473613,14.951,1,1,,,,q1_q12_stellar
4365442,13.297,1,1,,,,q1_q12_stellar
4365645,13.293,1,1,,,,q1_q12_stellar
4371172,13.791,1,0,,,,q1_q12_stellar
4372620,13.370,1,0,,,,q1_q12_stellar
4346339,12.518,1,0,,,,q1_q12_stellar
4346875,15.584,1,0,,,,q1_q12_stellar
4270253,14.943,2,2,,,,q1_q12_stellar
4352168,14.343,1,0,,,,q1_q12_stellar
4574310,13.242,1,0,,,,q1_q12_stellar
4677282,13.157,1,1,,,,q1_q12_stellar
4484336,14.169,1,1,,,,q1_q12_stellar
4544620,15.875,1,2,,,,q1_q12_stellar
4570555,11.540,1,0,,,,q1_q12_stellar
4670361,14.000,1,0,,,,q1_q12_stellar
4645174,14.606,2,2,,,,q1_q12_stellar
4856592,11.372,1,1,,,,q1_q12_stellar
4832837,14.915,2,2,,,,q1_q12_stellar
4858610,15.003,1,1,,,,q1_q12_stellar
4839180,13.501,1,0,,,,q1_q12_stellar
4860678,14.943,2,2,,,,q1_q12_stellar
4840327,12.688,1,0,,,,q1_q12_stellar
4864734,13.809,1,1,,,,q1_q12_stellar
4819158,15.876,1,0,,,,q1_q12_stellar
4843592,15.120,1,2,,,,q1_q12_stellar
4843751,15.503,1,0,,,,q1_q12_stellar
4844004,15.479,1,1,,,,q1_q12_stellar
4844367,14.841,1,1,,,,q1_q12_stellar
4736208,14.995,1,0,,,,q1_q12_stellar
4736644,15.061,1,1,,,,q1_q12_stellar
4739565,14.173,1,6,,,,q1_q12_stellar
4830605,15.614,1,1,,,,q1_q12_stellar
4851195,14.505,1,0,,,,q1_q12_stellar
4851283,11.908,1,1,,,,q1_q12_stellar
4851338,15.005,1,1,,,,q1_q12_stellar
4742414,13.398,1,0,,,,q1_q12_stellar
4770174,12.742,2,1,,,,q1_q12_stellar
4832175,15.761,1,1,,,,q1_q12_stellar
5021176,14.865,1,0,,,,q1_q12_stellar
5022900,15.870,1,0,,,,q1_q12_stellar
4939346,15.674,2,2,,,,q1_q12_stellar
4940201,14.984,1,0,,,,q1_q12_stellar
5025234,13.335,1,1,,,,q1_q12_stellar
4927734,11.960,1,1,,,,q1_q12_stellar
4950341,13.604,1,0,,,,q1_q12_stellar
4950557,12.526,1,0,,,,q1_q12_stellar
4932689,15.558,1,0,,,,q1_q12_stellar
4933476,14.256,1,0,,,,q1_q12_stellar
5020319,13.034,1,1,,,,q1_q12_stellar
4936180,15.270,1,0,,,,q1_q12_stellar
4996558,13.871,1,0,,,,q1_q12_stellar
