,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,exo_quadld_u1,exo_quadld_u2
61,K00112,10984090,K00112.01,Kepler-466 b,CONFIRMED,51.07926307,6.345E-05,-6.345E-05,2455018.181,0.000987,-0.000987,0.0307,0.3316,-0.0306,6.3729,0.0361,-0.0361,,,,737,6.3,-6.3,0.02468,0.000418,-0.000163,1.7886,0.01094,-0.42666,2.89,0.49,-0.34,0.2643,,,516,,,16.73,7.88,-4.69,62.716,0.384,-0.384,105.39562,121.4,2,,5803,111,-116,4.351,0.109,-0.127,-0.08,0.15,-0.14,1.073,0.18,-0.125,0.943,0.072,-0.061,,,,stellar_q1_q16,12.772,11.698,11.402,11.367,False,5805,60,-60,4.339,0.1,-0.1,-0.029,0.04,-0.04,2.9,1,-1,5806,66,-65,4.352,0.078,-0.095,-0.02,0.04,-0.046,1.099,0.143691058873,-0.096535591364,0.999,0.0368808947831,-0.0360444225921,6.74528027698,1.53874815735,-2.16491099116,9.829,0.0892415809083,-0.168099506204,2.24,0.22,-0.26,2.96014116511,0.325406055082,-0.325406055082,0.269536557574,0.00446207348271,-0.00446207348271,16.9084331884,3.82979620387,-3.82979620387,516.760568634,29.2446132834,-29.2446132834,0,0
62,K00112,10984090,K00112.02,Kepler-466 c,CONFIRMED,3.709213846,6.325E-06,-6.325E-06,2454966.984,0.00144,-0.00144,0.205,0.2382,-0.2049,2.5575,0.0384,-0.0384,,,,133.3,3,-3,0.010549,0.00029,-0.000189,1.8204,0.09933,-0.55114,1.24,0.2,-0.15,0.046,,,1236,,,552.21,260.1,-154.61,10.981,0.599,-0.599,42.90341,54,2,,5803,111,-116,4.351,0.109,-0.127,-0.08,0.15,-0.14,1.073,0.18,-0.125,0.943,0.072,-0.061,,,,stellar_q1_q16,12.772,11.698,11.402,11.367,False,5805,60,-60,4.339,0.1,-0.1,-0.029,0.04,-0.04,2.9,1,-1,5806,66,-65,4.352,0.078,-0.095,-0.02,0.04,-0.046,1.099,0.143691058873,-0.096535591364,0.999,0.0368808947831,-0.0360444225921,6.74528027698,1.53874815735,-2.16491099116,9.829,0.0892415809083,-0.168099506204,2.24,0.22,-0.26,1.26394191891,0.140347884467,-0.140347884467,0.0469185924469,0.000784052878443,-0.000784052878443,556.87433032,125.962753798,-125.962753798,1237.94920666,69.6728263269,-69.6728263269,0,0
64,K00115,9579641,K00115.01,Kepler-105 b,CONFIRMED,5.41220713,2.488E-06,-2.488E-06,2454966.143,0.000375,-0.000375,0.0975,0.3039,-0.0974,2.8105,0.0251,-0.0251,,,,598.1,3.7,-3.7,0.022571,0.000319,-0.000224,2.1739,0.09259,-0.5106,3.28,1.79,-0.66,0.0621,,,1306,,,686.92,1121.8,-302.67,14.987,0.638,-0.638,166.53954,198.5,3,,6391,157,-204,4.226,0.166,-0.287,-0.22,0.24,-0.3,1.332,0.727,-0.269,1.085,0.283,-0.123,,,,stellar_q1_q16,12.791,11.811,11.555,11.503,False,5932.8,60,-60,4.402,0.1,-0.1,-0.087,0.04,-0.04,2.9,1,-1,5932,66,-67,4.394,0.069,-0.084,-0.081,0.043,-0.043,1.061,0.11301012521,-0.0808349454135,1.019,0.0379386926501,-0.0370991158924,4.78630092323,1.73746740681,-2.38021176682,9.68,0.134498530116,-0.298688284137,2.16,0.18,-0.21,2.6132098486,0.244593587661,-0.244593587661,0.0607558870175,0.000996965714965,-0.000996965714965,337.336480395,65.6942532007,-65.6942532007,1092.14261507,52.7964838142,-52.7964838142,0,0
65,K00115,9579641,K00115.02,Kepler-105 c,CONFIRMED,7.12594591,1.25E-05,-1.25E-05,2454972.005,0.00136,-0.00136,0.1989,0.2462,-0.1989,2.807,0.0409,-0.0409,,,,194.4,3.8,-3.8,0.012899,0.000299,-0.000187,2.66621,0.28285,-0.72875,1.88,1.02,-0.38,0.0746,,,1191,,,476.01,777.35,-209.74,19.27,2,-2,42.166115,56,3,,6391,157,-204,4.226,0.166,-0.287,-0.22,0.24,-0.3,1.332,0.727,-0.269,1.085,0.283,-0.123,,,,stellar_q1_q16,12.791,11.811,11.555,11.503,False,5932.8,60,-60,4.402,0.1,-0.1,-0.087,0.04,-0.04,2.9,1,-1,5932,66,-67,4.394,0.069,-0.084,-0.081,0.043,-0.043,1.061,0.11301012521,-0.0808349454135,1.019,0.0379386926501,-0.0370991158924,4.78630092323,1.73746740681,-2.38021176682,9.68,0.134498530116,-0.298688284137,2.16,0.18,-0.21,1.49748549288,0.139572970404,-0.139572970404,0.0729787557333,0.00121038432015,-0.00121038432015,235.745997276,45.0443176703,-45.0443176703,998.561017796,47.6877902039,-47.6877902039,0,0
66,K00115,9579641,K00115.03,,NOT DISPOSITIONED,3.4358789,3.47E-05,-3.47E-05,2454965.663,0.00896,-0.00896,0.1471,0.3112,-0.147,3.025,0.312,-0.312,,,,23.2,2.8,-2.8,0.004453,0.000453,-0.000166,1.03443,0.53437,-0.58166,0.65,0.35,-0.13,0.0459,,,1519,,,1257.38,2053.4,-554.03,8.64,2.2,-2.2,,9.8,3,,6391,157,-204,4.226,0.166,-0.287,-0.22,0.24,-0.3,1.332,0.727,-0.269,1.085,0.283,-0.123,,,,stellar_q1_q16,12.791,11.811,11.555,11.503,False,5932.8,60,-60,4.402,0.1,-0.1,-0.087,0.04,-0.04,2.9,1,-1,5932,66,-67,4.394,0.069,-0.084,-0.081,0.043,-0.043,1.061,0.11301012521,-0.0808349454135,1.019,0.0379386926501,-0.0370991158924,4.78630092323,1.73746740681,-2.38021176682,9.68,0.134498530116,-0.298688284137,2.16,0.18,-0.21,0.515889124699,0.0597988036631,-0.0597988036631,0.044876885797,0.000750773771531,-0.000750773771531,622.494284655,120.489486256,-120.489486256,1272.90903246,61.336451489,-61.336451489,0,0
67,K00116,8395660,K00116.02,Kepler-106 e,CONFIRMED,43.84444353,9.688E-05,-9.688E-05,2454984.934,0.00189,-0.00189,0.4969,0.3219,-0.3095,6.4175,0.059,-0.059,,,,600.3,8.1,-8.1,0.022959,0.002246,-0.000529,1.00059,0.49595,-0.02779,2.58,0.47,-0.25,0.2388,,,538,,,19.88,10.01,-4.96,46.7,23.1,-23.1,68.27071,79.1,4,,5881,112,-120,4.388,0.087,-0.142,-0.16,0.16,-0.14,1.029,0.186,-0.1,0.944,0.072,-0.064,,,,stellar_q1_q16,12.882,11.752,11.494,11.431,False,5859.8,60,-60,4.361,0.1,-0.1,-0.088,0.04,-0.04,0.6,1,-1,5862,64,-64,4.372,0.072,-0.084,-0.08,0.043,-0.043,1.074,0.119939111219,-0.0857344178262,0.994,0.0385255032414,-0.0351598407277,6.06736329589,1.41451013072,-2.11960416762,9.783,0.0910103568175,-0.186649353585,2.22,0.19,-0.22,2.69028057864,0.307517687023,-0.307517687023,0.242957093586,0.00404069193132,-0.00404069193132,20.7686024203,4.15881917133,-4.15881917133,544.020598948,27.2094205506,-27.2094205506,0,0
68,K00116,8395660,K00116.03,Kepler-106 b,CONFIRMED,6.16491696,4.865E-05,-4.865E-05,2454968.637,0.00697,-0.00697,0.5416,0.0491,-0.44,3.227,0.208,-0.208,,,,63.7,4.8,-4.8,0.007534,0.000147,-0.000545,0.95415,0.82987,-0.2142,0.85,0.15,-0.09,0.0646,,,1035,,,271.63,136.76,-67.75,12.42,5.4,-5.4,12.404571,14.6,4,,5881,112,-120,4.388,0.087,-0.142,-0.16,0.16,-0.14,1.029,0.186,-0.1,0.944,0.072,-0.064,,,,stellar_q1_q16,12.882,11.752,11.494,11.431,False,5859.8,60,-60,4.361,0.1,-0.1,-0.088,0.04,-0.04,0.6,1,-1,5862,64,-64,4.372,0.072,-0.084,-0.08,0.043,-0.043,1.074,0.119939111219,-0.0857344178262,0.994,0.0385255032414,-0.0351598407277,6.06736329589,1.41451013072,-2.11960416762,9.783,0.0910103568175,-0.186649353585,2.22,0.19,-0.22,0.882398110111,0.0936420818877,-0.0936420818877,0.065689275471,0.00109400629849,-0.00109400629849,282.845195457,55.9072564535,-55.9072564535,1045.08286589,51.561390554,-51.561390554,0,0
69,K00116,8395660,K00116.04,Kepler-106 d,CONFIRMED,23.9802348,0.0001833,-0.0001833,2454980.533,0.00631,-0.00631,0.2506,0.2071,-0.2506,4.611,0.183,-0.183,,,,92.7,7.1,-7.1,0.008834,0.000363,-0.000492,1.92585,0.35891,-0.67821,0.99,0.18,-0.09,0.1597,,,658,,,44.45,22.37,-11.09,38.83,7.2,-7.2,12.552088,13.7,4,,5881,112,-120,4.388,0.087,-0.142,-0.16,0.16,-0.14,1.029,0.186,-0.1,0.944,0.072,-0.064,,,,stellar_q1_q16,12.882,11.752,11.494,11.431,False,5859.8,60,-60,4.361,0.1,-0.1,-0.088,0.04,-0.04,0.6,1,-1,5862,64,-64,4.372,0.072,-0.084,-0.08,0.043,-0.043,1.074,0.119939111219,-0.0857344178262,0.994,0.0385255032414,-0.0351598407277,6.06736329589,1.41451013072,-2.11960416762,9.783,0.0910103568175,-0.186649353585,2.22,0.19,-0.22,1.03353982122,0.111813371579,-0.111813371579,0.162485484845,0.00271861692262,-0.00271861692262,46.1892625485,9.23677621586,-9.23677621586,664.352820488,33.1068649815,-33.1068649815,0,0
70,K00116,8395660,K00116.01,Kepler-106 c,CONFIRMED,13.57076622,1.624E-05,-1.624E-05,2454969.28,0.00101,-0.00101,0.1145,0.2769,-0.1144,3.1989,0.0295,-0.0295,,,,523.1,6.8,-6.8,0.020888,0.000355,-0.000261,3.65229,0.05643,-1.09225,2.35,0.42,-0.23,0.1093,,,796,,,94.89,47.77,-23.67,32.883,0.508,-0.508,79.29848,87.1,4,,5881,112,-120,4.388,0.087,-0.142,-0.16,0.16,-0.14,1.029,0.186,-0.1,0.944,0.072,-0.064,,,,stellar_q1_q16,12.882,11.752,11.494,11.431,False,5859.8,60,-60,4.361,0.1,-0.1,-0.088,0.04,-0.04,0.6,1,-1,5862,64,-64,4.372,0.072,-0.084,-0.08,0.043,-0.043,1.074,0.119939111219,-0.0857344178262,0.994,0.0385255032414,-0.0351598407277,6.06736329589,1.41451013072,-2.11960416762,9.783,0.0910103568175,-0.186649353585,2.22,0.19,-0.22,2.4505962132,0.239881941799,-0.239881941799,0.111213500137,0.0018417845563,-0.0018417845563,98.8504725676,19.898427871,-19.898427871,803.541318992,40.5837076925,-40.5837076925,0,0
71,K00117,10875245,K00117.01,Kepler-107 e,CONFIRMED,14.74913518,2.219E-05,-2.219E-05,2454971.779,0.00124,-0.00124,0.6808,0.0127,-0.5523,6.1887,0.0713,-0.0713,,,,420.5,4,-4,0.019894,0.000415,-0.001217,0.23102,0.30005,-0.02043,3.07,0.1,-0.11,0.1227,,,875,,,138.71,17.13,-15.61,13.85,6,-6,66.10335,107.2,4,,5851,75,-75,4.192,0.019,-0.019,0.27,0.101,-0.101,1.411,0.047,-0.047,1.142,0.068,-0.068,,,,stellar_q1_q16,12.487,11.392,11.114,11.06,False,5866.5,60,-60,4.114,0.1,-0.1,0.322,0.04,-0.04,3.1,1,-1,5861,65,-62,4.12,0.11,-0.11,0.302,0.042,-0.043,1.61,0.281845418625,-0.242150449101,1.256,0.101168247983,-0.0915151047642,4.27562886152,0.811982952641,-0.739043247914,9.631,0.0755139671453,-0.0824158240607,1.75,0.31,-0.26,3.48873936984,0.583078590778,-0.583078590778,0.127079142807,0.00326655101635,-0.00326655101635,170.319684059,57.3476248285,-57.3476248285,920.618582571,77.2240037746,-77.2240037746,0,0
72,K00117,10875245,K00117.02,Kepler-107 c,CONFIRMED,4.90143807,1.044E-05,-1.044E-05,2454971.608,0.00163,-0.00163,0.7916,0.083,-0.5314,4.2462,0.0532,-0.0532,,,,139.6,2.7,-2.7,0.011954,0.00044,-0.001193,0.14033,0.34169,-0.00504,1.84,0.06,-0.06,0.0589,,,1263,,,601.94,74.36,-67.73,5.63,2.7,-2.7,35.49696,58.8,4,,5851,75,-75,4.192,0.019,-0.019,0.27,0.101,-0.101,1.411,0.047,-0.047,1.142,0.068,-0.068,,,,stellar_q1_q16,12.487,11.392,11.114,11.06,False,5866.5,60,-60,4.114,0.1,-0.1,0.322,0.04,-0.04,3.1,1,-1,5861,65,-62,4.12,0.11,-0.11,0.302,0.042,-0.043,1.61,0.281845418625,-0.242150449101,1.256,0.101168247983,-0.0915151047642,4.27562886152,0.811982952641,-0.739043247914,9.631,0.0755139671453,-0.0824158240607,1.75,0.31,-0.26,2.09010525763,0.372919235708,-0.372919235708,0.0609734510502,0.00156156351081,-0.00156156351081,739.744003387,250.99490444,-250.99490444,1329.02726152,112.639647859,-112.639647859,0,0
73,K00117,10875245,K00117.03,Kepler-107 b,CONFIRMED,3.180024635,6.564E-06,-6.564E-06,2454966.499,0.00166,-0.00166,0.2651,0.1958,-0.265,3.5669,0.0482,-0.0482,,,,121.9,2.5,-2.5,0.010088,0.000251,-0.00021,0.55451,0.09867,-0.12865,1.55,0.06,-0.05,0.0441,,,1460,,,1073.75,132.65,-120.8,6.67,1.2,-1.2,36.951576,55.5,4,,5851,75,-75,4.192,0.019,-0.019,0.27,0.101,-0.101,1.411,0.047,-0.047,1.142,0.068,-0.068,,,,stellar_q1_q16,12.487,11.392,11.114,11.06,False,5866.5,60,-60,4.114,0.1,-0.1,0.322,0.04,-0.04,3.1,1,-1,5861,65,-62,4.12,0.11,-0.11,0.302,0.042,-0.043,1.61,0.281845418625,-0.242150449101,1.256,0.101168247983,-0.0915151047642,4.27562886152,0.811982952641,-0.739043247914,9.631,0.0755139671453,-0.0824158240607,1.75,0.31,-0.26,1.7749036233,0.290240976469,-0.290240976469,0.045681253023,0.00118380730379,-0.00118380730379,1323.4519339,443.050425218,-443.050425218,1537.05910956,128.078962036,-128.078962036,0,0
74,K00117,10875245,K00117.04,Kepler-107 d,CONFIRMED,7.95830216,5.983E-05,-5.983E-05,2454970.798,0.00538,-0.00538,0.1553,0.302,-0.1553,4.384,0.165,-0.165,,,,58.3,3.4,-3.4,0.00694,0.000288,-0.000304,0.78668,0.09715,-0.28603,1.07,0.03,-0.04,0.0813,,,1075,,,315.94,39.03,-35.55,13.81,1.7,-1.7,11.536058,19.3,4,,5851,75,-75,4.192,0.019,-0.019,0.27,0.101,-0.101,1.411,0.047,-0.047,1.142,0.068,-0.068,,,,stellar_q1_q16,12.487,11.392,11.114,11.06,False,5866.5,60,-60,4.114,0.1,-0.1,0.322,0.04,-0.04,3.1,1,-1,5861,65,-62,4.12,0.11,-0.11,0.302,0.042,-0.043,1.61,0.281845418625,-0.242150449101,1.256,0.101168247983,-0.0915151047642,4.27562886152,0.811982952641,-0.739043247914,9.631,0.0755139671453,-0.0824158240607,1.75,0.31,-0.26,1.21883940216,0.207733174677,-0.207733174677,0.0842398802353,0.00214977957667,-0.00214977957667,388.201315579,131.766913834,-131.766913834,1131.16973497,96.0532756906,-96.0532756906,0,0
76,K00119,9471974,K00119.02,Kepler-108 c,CONFIRMED,190.3216564,0.0006163,-0.0006163,2455145.676,0.00224,-0.00224,0.8046,0.0262,-0.0616,15.234,0.217,-0.217,,,,1117.5,8.9,-8.9,0.034051,0.000471,-0.0011,0.12445,0.03799,-0.03776,8.15,0.45,-0.45,0.7235,,,449,,,9.65,1.78,-1.57,62,18.9,-18.9,101.538414,141.8,2,,5854,92,-92,3.9,0.035,-0.035,0.31,0.109,-0.109,2.192,0.121,-0.121,1.377,0.089,-0.089,,,,stellar_q1_q16,12.654,11.43,11.065,10.983,False,5681,60,-60,3.861,0.1,-0.1,0.374,0.04,-0.04,3.2,1,-1,5691,58,-66,3.98,0.071,-0.102,0.354,0.042,-0.041,1.94,0.282675503007,-0.213554302228,1.303,0.0850889158469,-0.109156418043,4.70977326397,1.32002819156,-0.983903384115,9.673,0.107303012275,-0.101772316227,1.54,0.2,-0.19,7.23076620836,0.94013245066,-0.94013245066,0.707631459348,0.0176475111392,-0.0176475111392,7.05350703637,1.87631489186,-1.87631489186,415.302745416,27.7194988668,-27.7194988668,0.43722006,0.24814426
77,K00119,9471974,K00119.01,Kepler-108 b,CONFIRMED,49.18394922,3.824E-05,-3.824E-05,2454974.912,0.000639,-0.000639,0.4118,0.0654,-0.2317,11.3771,0.0478,-0.0478,,,,1645.7,5.9,-5.9,0.03746,0.000941,-0.00054,0.24339,0.06684,-0.0042,8.97,0.49,-0.5,0.2935,,,706,,,58.63,10.85,-9.51,31.46,8.6,-8.6,256.9743,341.4,2,,5854,92,-92,3.9,0.035,-0.035,0.31,0.109,-0.109,2.192,0.121,-0.121,1.377,0.089,-0.089,,,,stellar_q1_q16,12.654,11.43,11.065,10.983,False,5681,60,-60,3.861,0.1,-0.1,0.374,0.04,-0.04,3.2,1,-1,5691,58,-66,3.98,0.071,-0.102,0.354,0.042,-0.041,1.94,0.282675503007,-0.213554302228,1.303,0.0850889158469,-0.109156418043,4.70977326397,1.32002819156,-0.983903384115,9.673,0.107303012275,-0.101772316227,1.54,0.2,-0.19,7.92404661441,1.04513521935,-1.04513521935,0.287131429316,0.00715756711086,-0.00715756711086,42.5212516307,11.5313022653,-11.5313022653,650.751287391,43.8928234823,-43.8928234823,0.43722006,0.24814426
79,K00123,5094751,K00123.02,Kepler-109 c,CONFIRMED,21.22258525,2.808E-05,-2.808E-05,2454970.575,0.00109,-0.00109,0.0266,0.3041,-0.0266,6.4913,0.0311,-0.0311,,,,359.9,3.3,-3.3,0.017316,0.000246,-9.1E-05,0.68885,0.01013,-0.11663,2.5,0.07,-0.07,0.1521,,,774,,,84.98,9.43,-8.66,25.407,0.374,-0.374,80.96889,115,2,,5952,75,-75,4.212,0.015,-0.015,-0.08,0.101,-0.101,1.323,0.037,-0.037,1.039,0.065,-0.065,,,,stellar_q1_q16,12.365,11.314,11.046,11.001,False,5916.8,60,-60,4.169,0.1,-0.1,-0.017,0.04,-0.04,2.8,1,-1,5913,65,-65,4.2,0.1,-0.11,-0.002,0.036,-0.045,1.37,0.201868174807,-0.172193960405,1.073,0.0462766852746,-0.0436409394949,6.36795520908,1.13823517578,-1.10070224819,9.804,0.0714195755377,-0.0824158240611,2.11,0.3,-0.28,2.59510789703,0.356056556681,-0.356056556681,0.153564698391,0.00257343969272,-0.00257343969272,87.8505057282,24.6319707095,-24.6319707095,780.188586068,54.8785213658,-54.8785213658,0,0
80,K00123,5094751,K00123.01,Kepler-109 b,CONFIRMED,6.481628092,5.547E-06,-5.547E-06,2454955.978,0.000705,-0.000705,0.1459,0.2917,-0.1459,3.649,0.0323,-0.0323,,,,301.5,2.6,-2.6,0.015884,0.000313,-0.000145,1.14657,0.05902,-0.29787,2.29,0.07,-0.06,0.069,,,1150,,,412.93,45.84,-42.07,13.655,0.703,-0.703,86.978546,134.9,2,,5952,75,-75,4.212,0.015,-0.015,-0.08,0.101,-0.101,1.323,0.037,-0.037,1.039,0.065,-0.065,,,,stellar_q1_q16,12.365,11.314,11.046,11.001,False,5916.8,60,-60,4.169,0.1,-0.1,-0.017,0.04,-0.04,2.8,1,-1,5913,65,-65,4.2,0.1,-0.11,-0.002,0.036,-0.045,1.37,0.201868174807,-0.172193960405,1.073,0.0462766852746,-0.0436409394949,6.36795520908,1.13823517578,-1.10070224819,9.804,0.0714195755377,-0.0824158240611,2.11,0.3,-0.28,2.38528709736,0.327485080032,-0.327485080032,0.0697041975346,0.00116180569051,-0.00116180569051,426.361467396,119.818913607,-119.818913607,1157.99854356,81.6002562609,-81.6002562609,0,0
87,K00137,8644288,K00137.01,Kepler-18 c,CONFIRMED,7.641571533,1.787E-06,-1.787E-06,2454968.407,0.000191,-0.000191,0.0083,0.2005,-0.0083,3.41326,0.0078,-0.0078,,,,2331.4,6,-6,0.043215,0.000264,-9E-05,1.84306,0.00111,-0.17688,4.98,0.34,-0.32,0.0729,,,899,,,154.25,36.54,-25.58,17.8518,0.0107,-0.0107,381.52496,436.5,3,,5356,109,-64,4.338,0.057,-0.042,0.2,0.16,-0.1,1.055,0.072,-0.068,0.882,0.053,-0.021,,,,stellar_q1_q16,13.549,12.189,11.873,11.756,False,5441,60,-60,4.417,0.1,-0.1,0.282,0.04,-0.04,0,1,-1,5440,66,-65,4.408,0.075,-0.083,0.266,0.041,-0.042,1.008,0.102992356998,-0.0776622533796,0.953,0.0355427010791,-0.0363907076051,8.70963589956,3.16167093197,-4.12527523405,9.94,0.134498530116,-0.278721222437,2.13,0.18,-0.2,4.76185138267,0.426455100605,-0.426455100605,0.0747687961711,0.00126207225297,-0.00126207225297,142.964552154,27.1099399749,-27.1099399749,881.192146968,41.585158238,-41.585158238,0.49469013,0.20718721
88,K00137,8644288,K00137.02,Kepler-18 d,CONFIRMED,14.858912687,3.763E-06,-3.763E-06,2454961.155,0.000204,-0.000204,0.0247,0.174,-0.0247,3.49204,0.00861,-0.00861,,,,3343.9,8.3,-8.3,0.051759,0.00029,-0.0001,3.42284,0.00964,-0.38917,5.96,0.41,-0.38,0.1136,,,720,,,63.52,15.05,-10.53,34.1849,0.0963,-0.0963,403.24844,450.8,3,,5356,109,-64,4.338,0.057,-0.042,0.2,0.16,-0.1,1.055,0.072,-0.068,0.882,0.053,-0.021,,,,stellar_q1_q16,13.549,12.189,11.873,11.756,False,5441,60,-60,4.417,0.1,-0.1,0.282,0.04,-0.04,0,1,-1,5440,66,-65,4.408,0.075,-0.083,0.266,0.041,-0.042,1.008,0.102992356998,-0.0776622533796,0.953,0.0355427010791,-0.0363907076051,8.70963589956,3.16167093197,-4.12527523405,9.94,0.134498530116,-0.278721222437,2.13,0.18,-0.2,5.70224818983,0.504320829284,-0.504320829284,0.116492985545,0.00193557226336,-0.00193557226336,58.9322722717,10.9455636262,-10.9455636262,706.076606427,32.7233550503,-32.7233550503,0.49469013,0.20718721
89,K00137,8644288,K00137.03,Kepler-18 b,CONFIRMED,3.504687554,3.58E-06,-3.58E-06,2454966.513,0.000847,-0.000847,0.7912,0.0357,-0.5561,1.96,0.0295,-0.0295,,,,323.3,5.7,-5.7,0.018319,0.002312,-0.001802,1.05,2.73217,-0.00019,2.11,0.14,-0.14,0.0434,,,1165,,,435.21,103.11,-72.18,8.8,3.8,-3.8,53.50649,64.4,3,,5356,109,-64,4.338,0.057,-0.042,0.2,0.16,-0.1,1.055,0.072,-0.068,0.882,0.053,-0.021,,,,stellar_q1_q16,13.549,12.189,11.873,11.756,False,5441,60,-60,4.417,0.1,-0.1,0.282,0.04,-0.04,0,1,-1,5440,66,-65,4.408,0.075,-0.083,0.266,0.041,-0.042,1.008,0.102992356998,-0.0776622533796,0.953,0.0355427010791,-0.0363907076051,8.70963589956,3.16167093197,-4.12527523405,9.94,0.134498530116,-0.278721222437,2.13,0.18,-0.2,2.01233219206,0.292826797005,-0.292826797005,0.044459271215,0.000746560947796,-0.000746560947796,405.426264625,77.0550087812,-77.0550087812,1143.51402656,54.2596933137,-54.2596933137,0.49469013,0.20718721
90,K00139,8559644,K00139.01,Kepler-111 c,CONFIRMED,224.7782093,0.0003047,-0.0003047,2454975.097,0.000979,-0.000979,0.7867,0.0073,-0.0195,11.6346,0.0788,-0.0788,,,,3542.5,15.4,-15.4,0.060104,0.000214,-0.000635,0.432,0.03762,-0.02942,7.52,1.66,-0.73,0.7469,,,323,,,2.56,1.52,-0.64,104.88,9.1,-9.1,161.01486,228.6,2,,5906,98,-127,4.361,0.074,-0.16,0.22,0.1,-0.15,1.145,0.254,-0.11,1.098,0.074,-0.083,,,,stellar_q1_q16,13.492,12.412,12.111,12.11,False,5905.3,60,-60,4.284,0.1,-0.1,0.224,0.04,-0.04,2.8,1,-1,5899,64,-63,4.277,0.093,-0.103,0.208,0.042,-0.039,1.27,0.19169027101,-0.142285487665,1.121,0.0668704448916,-0.0484938800262,4.81947797625,1.23505826829,-1.27493017782,9.683,0.099080883375,-0.133439162787,1.36,0.17,-0.18,8.33909864847,1.09382882169,-1.09382882169,0.751796157936,0.0127804521738,-0.0127804521738,3.11509893847,0.840947328921,-0.840947328921,338.55675805,22.7765300607,-22.7765300607,0,0
91,K00139,8559644,K00139.02,Kepler-111 b,CONFIRMED,3.341802938,7.017E-06,-7.017E-06,2454974.355,0.00175,-0.00175,0.9137,0.0497,-0.6186,3.0241,0.0648,-0.0648,,,,159.8,4.1,-4.1,0.014025,0.000679,-0.002198,0.09533,0.91428,-0.0632,1.75,0.39,-0.16,0.0452,,,1311,,,698.74,415.37,-175.35,3.83,1.8,-1.8,37.29526,51.7,2,,5906,98,-127,4.361,0.074,-0.16,0.22,0.1,-0.15,1.145,0.254,-0.11,1.098,0.074,-0.083,,,,stellar_q1_q16,13.492,12.412,12.111,12.11,False,5905.3,60,-60,4.284,0.1,-0.1,0.224,0.04,-0.04,2.8,1,-1,5899,64,-63,4.277,0.093,-0.103,0.208,0.042,-0.039,1.27,0.19169027101,-0.142285487665,1.121,0.0668704448916,-0.0484938800262,4.81947797625,1.23505826829,-1.27493017782,9.683,0.099080883375,-0.133439162787,1.36,0.17,-0.18,1.92792477026,0.327561955325,-0.327561955325,0.0454654490802,0.000780749751484,-0.000780749751484,851.013532363,229.793668083,-229.793668083,1376.40944012,93.0281547893,-93.0281547893,0,0
